timestamp,user,role,ip,status,reason,hour,weekday,risk_score,risk_level,ml_anomaly_score,ml_is_anomaly
2025-11-21 14:38:11,alice,user,192.168.1.10,FAIL,bad_password,14,4,0,low,-0.05877148948008504,0
2025-11-23 02:08:11,charlie,user,192.168.1.11,SUCCESS,ok,2,6,0,low,-0.18047231705103794,0
2025-11-23 18:07:11,bob,user,192.168.1.10,SUCCESS,ok,18,6,0,low,-0.16033407215443196,0
2025-11-21 18:54:11,admin,admin,203.0.113.10,SUCCESS,ok,18,4,20,low,-0.04597895507529426,0
2025-11-21 01:27:11,charlie,user,203.0.113.10,SUCCESS,ok,1,4,0,low,-0.06937348210764127,0
2025-11-18 19:46:11,alice,user,192.168.1.10,SUCCESS,ok,19,1,0,low,-0.17298091179169078,0
2025-11-22 05:54:11,alice,user,203.0.113.10,SUCCESS,ok,5,5,0,low,-0.09993236852034149,0
2025-11-17 18:33:11,admin,admin,192.168.1.11,FAIL,bad_password,18,0,20,low,-0.0540047161551831,0
2025-11-22 20:48:11,charlie,user,203.0.113.10,SUCCESS,ok,20,5,0,low,-0.08424273576126862,0
2025-11-17 12:45:11,admin,admin,10.0.0.5,FAIL,bad_password,12,0,20,low,-0.04723849614392184,0
2025-11-23 17:58:11,charlie,user,192.168.1.11,FAIL,bad_password,17,6,0,low,-0.053516190253254714,0
2025-11-19 15:39:11,bob,user,192.168.1.12,SUCCESS,ok,15,2,0,low,-0.18470423452041673,0
2025-11-20 11:10:11,bob,user,192.168.1.12,SUCCESS,ok,11,3,0,low,-0.19407593469510948,0
2025-11-19 22:17:11,admin,admin,192.168.1.12,SUCCESS,ok,22,2,45,medium,-0.10452001337216565,0
2025-11-21 05:51:11,alice,user,192.168.1.11,SUCCESS,ok,5,4,0,low,-0.19728484892242687,0
2025-11-22 12:24:11,admin,admin,10.0.0.6,SUCCESS,ok,12,5,20,low,-0.1409960276123522,0
2025-11-18 20:32:11,charlie,user,192.168.1.12,SUCCESS,ok,20,1,0,low,-0.1903998336914906,0
2025-11-21 13:13:11,admin,admin,10.0.0.6,SUCCESS,ok,13,4,20,low,-0.15399858864627358,0
2025-11-24 00:40:11,bob,user,192.168.1.12,SUCCESS,ok,0,0,25,low,-0.20857248445186816,0
2025-11-21 02:33:11,admin,admin,192.168.1.11,SUCCESS,ok,2,4,20,low,-0.16465188214662851,0
2025-11-18 02:16:11,bob,user,10.0.0.5,SUCCESS,ok,2,1,0,low,-0.18047231705103794,0
2025-11-17 12:06:11,bob,user,198.51.100.3,SUCCESS,ok,12,0,0,low,-0.09823843042310598,0
2025-11-22 05:59:11,bob,user,192.168.1.10,SUCCESS,ok,5,5,0,low,-0.19728484892242687,0
2025-11-21 20:01:11,charlie,user,198.51.100.3,SUCCESS,ok,20,4,0,low,-0.08424273576126862,0
2025-11-20 06:50:11,alice,user,192.168.1.11,FAIL,bad_password,6,3,0,low,-0.055176373175472526,0
2025-11-17 08:34:11,admin,admin,10.0.0.6,SUCCESS,ok,8,0,20,low,-0.1275921941519218,0
2025-11-23 01:26:11,admin,admin,192.168.1.11,SUCCESS,ok,1,6,45,medium,-0.10166881446659493,0
2025-11-23 04:14:11,charlie,user,10.0.0.6,SUCCESS,ok,4,6,0,low,-0.19062178946263747,0
2025-11-23 00:51:11,charlie,user,1.1.1.1,SUCCESS,ok,0,6,25,low,-0.11974452488864396,0
2025-11-22 03:30:11,charlie,user,10.0.0.6,SUCCESS,ok,3,5,0,low,-0.17726528538563163,0
2025-11-20 22:42:11,admin,admin,10.0.0.6,SUCCESS,ok,22,3,45,medium,-0.10452001337216565,0
2025-11-23 00:40:11,bob,user,192.168.1.11,SUCCESS,ok,0,6,25,low,-0.20857248445186816,0
2025-11-17 14:32:11,alice,user,10.0.0.5,SUCCESS,ok,14,0,0,low,-0.20174898740751157,0
2025-11-18 06:46:11,bob,user,10.0.0.5,SUCCESS,ok,6,1,0,low,-0.19886593041608974,0
2025-11-22 05:07:11,alice,user,192.168.1.12,SUCCESS,ok,5,5,0,low,-0.19728484892242687,0
2025-11-18 20:28:11,admin,admin,10.0.0.6,SUCCESS,ok,20,1,20,low,-0.150974535343963,0
2025-11-16 22:09:11,alice,user,192.168.1.11,SUCCESS,ok,22,6,25,low,-0.19244854323655258,0
2025-11-22 21:03:11,admin,admin,192.168.1.12,SUCCESS,ok,21,5,20,low,-0.1778049106009621,0
2025-11-21 06:09:11,charlie,user,8.8.8.8,SUCCESS,ok,6,4,0,low,-0.09258359815944128,0
2025-11-20 10:55:11,bob,user,192.168.1.10,SUCCESS,ok,10,3,0,low,-0.1699839366717691,0
2025-11-19 01:25:11,admin,admin,192.168.1.12,FAIL,unknown_user,1,2,45,medium,-0.02827287209866891,0
2025-11-19 05:40:11,admin,admin,51.89.23.14,SUCCESS,ok,5,2,20,low,-0.07626231899090763,0
2025-11-18 23:36:11,bob,user,10.0.0.6,SUCCESS,ok,23,1,25,low,-0.210737719048044,0
2025-11-21 12:46:11,alice,user,192.168.1.12,SUCCESS,ok,12,4,0,low,-0.19656099588041198,0
2025-11-18 23:20:11,alice,user,198.51.100.3,SUCCESS,ok,23,1,25,low,-0.11177132980792537,0
2025-11-23 18:15:11,bob,user,192.168.1.12,SUCCESS,ok,18,6,0,low,-0.16033407215443196,0
2025-11-17 10:19:11,charlie,user,192.168.1.11,SUCCESS,ok,10,0,0,low,-0.1699839366717691,0
2025-11-17 12:40:11,bob,user,192.168.1.11,SUCCESS,ok,12,0,0,low,-0.19656099588041198,0
2025-11-24 00:46:11,alice,user,1.1.1.1,SUCCESS,ok,0,0,25,low,-0.11974452488864396,0
2025-11-23 06:21:11,bob,user,192.168.1.12,FAIL,bad_password,6,6,20,low,-0.04870402778611804,0
2025-11-21 13:20:11,charlie,user,1.1.1.1,SUCCESS,ok,13,4,0,low,-0.10247668451811143,0
2025-11-24 16:34:11,bob,user,192.168.1.10,SUCCESS,ok,16,0,0,low,-0.18145127272917383,0
2025-11-22 06:46:11,alice,user,192.168.1.10,SUCCESS,ok,6,5,0,low,-0.19886593041608974,0
2025-11-21 09:37:11,bob,user,192.168.1.10,SUCCESS,ok,9,4,0,low,-0.18227415590770224,0
2025-11-18 12:15:11,alice,user,10.0.0.5,SUCCESS,ok,12,1,0,low,-0.19656099588041198,0
2025-11-16 22:59:11,alice,user,192.168.1.10,SUCCESS,ok,22,6,25,low,-0.19244854323655258,0
2025-11-20 18:53:11,charlie,user,192.168.1.12,SUCCESS,ok,18,3,0,low,-0.16033407215443196,0
2025-11-20 17:22:11,admin,admin,203.0.113.10,SUCCESS,ok,17,3,20,low,-0.06080458864539273,0
2025-11-17 10:16:11,admin,admin,10.0.0.5,SUCCESS,ok,10,0,20,low,-0.13877852532491242,0
2025-11-21 06:06:11,admin,admin,10.0.0.6,SUCCESS,ok,6,4,20,low,-0.1250102776033043,0
2025-11-24 10:46:11,bob,user,192.168.1.11,SUCCESS,ok,10,0,0,low,-0.1699839366717691,0
2025-11-18 01:52:11,admin,admin,192.168.1.12,FAIL,unknown_user,1,1,45,medium,-0.02827287209866891,0
2025-11-21 19:43:11,bob,user,192.168.1.11,SUCCESS,ok,19,4,0,low,-0.17298091179169078,0
2025-11-18 04:27:11,charlie,user,203.0.113.10,SUCCESS,ok,4,1,0,low,-0.0867174802793309,0
2025-11-17 18:13:11,bob,user,10.0.0.5,SUCCESS,ok,18,0,0,low,-0.16033407215443196,0
2025-11-20 11:06:11,alice,user,10.0.0.6,SUCCESS,ok,11,3,0,low,-0.19407593469510948,0
2025-11-21 12:43:11,charlie,user,10.0.0.5,SUCCESS,ok,12,4,0,low,-0.19656099588041198,0
2025-11-20 15:35:11,charlie,user,10.0.0.6,SUCCESS,ok,15,3,0,low,-0.18470423452041673,0
2025-11-24 15:16:11,alice,user,192.168.1.12,SUCCESS,ok,15,0,0,low,-0.18470423452041673,0
2025-11-19 07:25:11,admin,admin,10.0.0.6,SUCCESS,ok,7,2,20,low,-0.13441809268261362,0
2025-11-17 06:10:11,alice,user,10.0.0.6,SUCCESS,ok,6,0,0,low,-0.19886593041608974,0
2025-11-16 22:42:11,alice,user,192.168.1.10,SUCCESS,ok,22,6,25,low,-0.19244854323655258,0
2025-11-20 19:25:11,admin,admin,10.0.0.5,FAIL,bad_password,19,3,20,low,-0.07744190320417732,0
2025-11-22 19:04:11,alice,user,192.168.1.12,SUCCESS,ok,19,5,0,low,-0.17298091179169078,0
2025-11-21 12:28:11,admin,admin,192.168.1.10,SUCCESS,ok,12,4,20,low,-0.1409960276123522,0
2025-11-23 01:48:11,alice,user,1.1.1.1,SUCCESS,ok,1,6,25,low,-0.10416895113479896,0
2025-11-19 06:31:11,alice,user,10.0.0.6,FAIL,bad_password,6,2,0,low,-0.055176373175472526,0
2025-11-23 03:06:11,alice,user,1.1.1.1,FAIL,bad_password,3,6,10,low,-0.01058131470288537,0
2025-11-22 00:07:11,bob,user,10.0.0.5,SUCCESS,ok,0,5,25,low,-0.20857248445186816,0
2025-11-21 03:53:11,charlie,user,192.168.1.11,SUCCESS,ok,3,4,0,low,-0.17726528538563163,0
2025-11-24 11:29:11,admin,admin,51.89.23.14,SUCCESS,ok,11,0,20,low,-0.057599982337697475,0
2025-11-24 19:16:11,alice,user,192.168.1.12,SUCCESS,ok,19,0,0,low,-0.17298091179169078,0
2025-11-23 12:29:11,admin,admin,10.0.0.6,SUCCESS,ok,12,6,20,low,-0.1409960276123522,0
2025-11-21 19:15:11,bob,user,10.0.0.5,SUCCESS,ok,19,4,0,low,-0.17298091179169078,0
2025-11-21 08:12:11,admin,admin,10.0.0.5,SUCCESS,ok,8,4,20,low,-0.1275921941519218,0
2025-11-18 06:12:11,bob,user,10.0.0.6,SUCCESS,ok,6,1,0,low,-0.19886593041608974,0
2025-11-17 00:50:11,alice,user,51.89.23.14,SUCCESS,ok,0,0,25,low,-0.11974452488864396,0
2025-11-24 15:44:11,bob,user,192.168.1.11,SUCCESS,ok,15,0,0,low,-0.18470423452041673,0
2025-11-24 16:20:11,bob,user,51.89.23.14,SUCCESS,ok,16,0,0,low,-0.0961221477231492,0
2025-11-21 16:26:11,charlie,user,10.0.0.5,SUCCESS,ok,16,4,0,low,-0.18145127272917383,0
2025-11-22 07:36:11,charlie,user,192.168.1.10,SUCCESS,ok,7,5,0,low,-0.1968515695316872,0
2025-11-17 03:52:11,bob,user,8.8.8.8,SUCCESS,ok,3,0,0,low,-0.07576818917480965,0
2025-11-21 19:36:11,charlie,user,192.168.1.11,SUCCESS,ok,19,4,0,low,-0.17298091179169078,0
2025-11-23 12:37:11,admin,admin,192.168.1.11,SUCCESS,ok,12,6,20,low,-0.1409960276123522,0
2025-11-20 11:58:11,alice,user,192.168.1.12,SUCCESS,ok,11,3,0,low,-0.19407593469510948,0
2025-11-22 16:54:11,alice,user,192.168.1.10,SUCCESS,ok,16,5,0,low,-0.18145127272917383,0
2025-11-19 12:29:11,bob,user,192.168.1.12,SUCCESS,ok,12,2,0,low,-0.19656099588041198,0
2025-11-21 10:18:11,charlie,user,192.168.1.12,SUCCESS,ok,10,4,0,low,-0.1699839366717691,0
2025-11-18 06:39:11,bob,user,10.0.0.5,SUCCESS,ok,6,1,0,low,-0.19886593041608974,0
2025-11-17 02:30:11,bob,user,192.168.1.12,SUCCESS,ok,2,0,0,low,-0.18047231705103794,0
2025-11-24 17:13:11,alice,user,192.168.1.11,FAIL,unknown_user,17,0,0,low,-0.053516190253254714,0
2025-11-22 12:25:11,bob,user,192.168.1.12,SUCCESS,ok,12,5,0,low,-0.19656099588041198,0
2025-11-22 15:47:11,bob,user,203.0.113.10,SUCCESS,ok,15,5,0,low,-0.09652279198296798,0
2025-11-18 01:28:11,admin,admin,192.168.1.10,SUCCESS,ok,1,1,45,medium,-0.10166881446659493,0
2025-11-23 00:13:11,charlie,user,192.168.1.10,SUCCESS,ok,0,6,25,low,-0.20857248445186816,0
2025-11-18 01:42:11,bob,user,10.0.0.6,SUCCESS,ok,1,1,25,low,-0.18110962984545836,0
2025-11-20 16:40:11,admin,admin,10.0.0.5,SUCCESS,ok,16,3,20,low,-0.11615906654951702,0
2025-11-21 12:20:11,admin,admin,192.168.1.10,SUCCESS,ok,12,4,20,low,-0.1409960276123522,0
2025-11-23 05:54:11,alice,user,10.0.0.5,SUCCESS,ok,5,6,0,low,-0.19728484892242687,0
2025-11-22 20:56:11,admin,admin,10.0.0.6,SUCCESS,ok,20,5,20,low,-0.150974535343963,0
2025-11-17 16:46:11,bob,user,10.0.0.5,SUCCESS,ok,16,0,0,low,-0.18145127272917383,0
2025-11-19 06:40:11,alice,user,192.168.1.12,SUCCESS,ok,6,2,0,low,-0.19886593041608974,0
2025-11-18 19:04:11,bob,user,192.168.1.11,SUCCESS,ok,19,1,0,low,-0.17298091179169078,0
2025-11-23 01:10:11,alice,user,10.0.0.5,SUCCESS,ok,1,6,25,low,-0.18110962984545836,0
2025-11-19 12:24:11,bob,user,10.0.0.6,SUCCESS,ok,12,2,0,low,-0.19656099588041198,0
2025-11-22 02:34:11,admin,admin,10.0.0.5,SUCCESS,ok,2,5,20,low,-0.16465188214662851,0
2025-11-23 00:26:11,charlie,user,192.168.1.12,SUCCESS,ok,0,6,25,low,-0.20857248445186816,0
2025-11-24 08:22:11,alice,user,192.168.1.12,SUCCESS,ok,8,0,0,low,-0.190829194159085,0
2025-11-21 07:03:11,alice,user,10.0.0.6,SUCCESS,ok,7,4,0,low,-0.1968515695316872,0
2025-11-20 03:17:11,alice,user,10.0.0.6,SUCCESS,ok,3,3,0,low,-0.17726528538563163,0
2025-11-20 02:25:11,charlie,user,10.0.0.5,SUCCESS,ok,2,3,0,low,-0.18047231705103794,0
2025-11-23 12:52:11,charlie,user,10.0.0.5,SUCCESS,ok,12,6,0,low,-0.19656099588041198,0
2025-11-20 15:53:11,charlie,user,192.168.1.10,SUCCESS,ok,15,3,0,low,-0.18470423452041673,0
2025-11-19 03:54:11,charlie,user,10.0.0.6,SUCCESS,ok,3,2,0,low,-0.17726528538563163,0
2025-11-23 00:53:11,bob,user,192.168.1.12,SUCCESS,ok,0,6,25,low,-0.20857248445186816,0
2025-11-17 12:19:11,charlie,user,192.168.1.12,SUCCESS,ok,12,0,0,low,-0.19656099588041198,0
2025-11-18 07:53:11,admin,admin,192.168.1.11,SUCCESS,ok,7,1,20,low,-0.13441809268261362,0
2025-11-23 03:51:11,charlie,user,192.168.1.11,SUCCESS,ok,3,6,0,low,-0.17726528538563163,0
2025-11-19 19:29:11,alice,user,51.89.23.14,SUCCESS,ok,19,2,0,low,-0.0870189466185487,0
2025-11-22 15:48:11,alice,user,10.0.0.6,SUCCESS,ok,15,5,0,low,-0.18470423452041673,0
2025-11-23 18:40:11,bob,user,192.168.1.11,FAIL,unknown_user,18,6,20,low,-0.0540047161551831,0
2025-11-21 18:39:11,admin,admin,10.0.0.5,SUCCESS,ok,18,4,20,low,-0.0967921906547139,0
2025-11-24 11:43:11,admin,admin,10.0.0.6,SUCCESS,ok,11,0,20,low,-0.13700950612399254,0
2025-11-20 21:02:11,charlie,user,192.168.1.10,SUCCESS,ok,21,3,25,low,-0.15594001907044708,0
2025-11-21 06:08:11,charlie,user,10.0.0.6,SUCCESS,ok,6,4,0,low,-0.19886593041608974,0
2025-11-24 19:17:11,admin,admin,10.0.0.5,SUCCESS,ok,19,0,20,low,-0.12720297125725155,0
2025-11-21 14:43:11,charlie,user,192.168.1.11,SUCCESS,ok,14,4,0,low,-0.20174898740751157,0
2025-11-22 22:10:11,admin,admin,51.89.23.14,SUCCESS,ok,22,5,45,medium,-0.03554927090057336,0
2025-11-16 22:31:11,bob,user,192.168.1.10,SUCCESS,ok,22,6,25,low,-0.19244854323655258,0
2025-11-18 11:16:11,alice,user,10.0.0.5,SUCCESS,ok,11,1,0,low,-0.19407593469510948,0
2025-11-22 07:07:11,admin,admin,203.0.113.10,SUCCESS,ok,7,5,20,low,-0.07234580147562542,0
2025-11-19 17:04:11,alice,user,51.89.23.14,SUCCESS,ok,17,2,0,low,-0.09561122365633623,0
2025-11-21 22:21:11,alice,user,192.168.1.11,SUCCESS,ok,22,4,25,low,-0.19244854323655258,0
2025-11-20 08:25:11,alice,user,51.89.23.14,SUCCESS,ok,8,3,0,low,-0.08935270331353007,0
2025-11-17 15:08:11,alice,user,192.168.1.11,SUCCESS,ok,15,0,0,low,-0.18470423452041673,0
2025-11-18 12:08:11,admin,admin,10.0.0.6,SUCCESS,ok,12,1,20,low,-0.1409960276123522,0
2025-11-21 17:26:11,alice,user,10.0.0.6,SUCCESS,ok,17,4,0,low,-0.17359379399333147,0
2025-11-17 07:00:11,admin,admin,192.168.1.10,SUCCESS,ok,7,0,20,low,-0.13441809268261362,0
2025-11-22 20:20:11,charlie,user,10.0.0.6,SUCCESS,ok,20,5,0,low,-0.1903998336914906,0
2025-11-23 21:57:11,alice,user,10.0.0.6,SUCCESS,ok,21,6,0,low,-0.15990570750197874,0
2025-11-18 09:24:11,admin,admin,192.168.1.12,FAIL,bad_password,9,1,20,low,-0.054061580691479705,0
2025-11-22 23:14:11,admin,admin,51.89.23.14,SUCCESS,ok,23,5,45,medium,-0.050852618407035255,0
2025-11-21 20:08:11,alice,user,192.168.1.11,SUCCESS,ok,20,4,0,low,-0.1903998336914906,0
2025-11-22 00:35:11,charlie,user,192.168.1.11,SUCCESS,ok,0,5,25,low,-0.20857248445186816,0
2025-11-22 02:50:11,admin,admin,192.168.1.10,SUCCESS,ok,2,5,20,low,-0.16465188214662851,0
2025-11-24 04:01:11,admin,admin,192.168.1.11,SUCCESS,ok,4,0,20,low,-0.13940584488127883,0
2025-11-23 01:23:11,alice,user,51.89.23.14,FAIL,bad_password,1,6,35,low,-0.03365718985860677,0
2025-11-19 14:36:11,admin,admin,192.168.1.12,SUCCESS,ok,14,2,20,low,-0.14121980788034416,0
2025-11-24 21:13:11,bob,user,192.168.1.11,SUCCESS,ok,21,0,25,low,-0.15594001907044708,0
2025-11-24 16:11:11,alice,user,203.0.113.10,SUCCESS,ok,16,0,0,low,-0.0961221477231492,0
2025-11-21 22:37:11,alice,user,192.168.1.11,FAIL,bad_password,22,4,25,low,-0.07554340744304211,0
2025-11-21 21:10:11,charlie,user,10.0.0.5,SUCCESS,ok,21,4,25,low,-0.15594001907044708,0
2025-11-17 03:21:11,admin,admin,10.0.0.5,FAIL,bad_password,3,0,20,low,-0.05930839003582511,0
2025-11-18 07:27:11,charlie,user,192.168.1.12,SUCCESS,ok,7,1,0,low,-0.1968515695316872,0
2025-11-22 18:50:11,bob,user,192.168.1.12,SUCCESS,ok,18,5,0,low,-0.16033407215443196,0
2025-11-24 05:32:11,admin,admin,203.0.113.10,SUCCESS,ok,5,0,20,low,-0.07626231899090763,0
2025-11-20 13:08:11,admin,admin,192.168.1.11,SUCCESS,ok,13,3,20,low,-0.15399858864627358,0
2025-11-22 12:54:11,charlie,user,192.168.1.12,SUCCESS,ok,12,5,0,low,-0.19656099588041198,0
2025-11-21 07:34:11,bob,user,10.0.0.6,SUCCESS,ok,7,4,0,low,-0.1968515695316872,0
2025-11-18 12:13:11,admin,admin,203.0.113.10,SUCCESS,ok,12,1,20,low,-0.06377710570278616,0
2025-11-24 21:31:11,alice,user,192.168.1.12,SUCCESS,ok,21,0,0,low,-0.15990570750197874,0
2025-11-24 04:53:11,alice,user,192.168.1.11,FAIL,unknown_user,4,0,0,low,-0.05859225901520693,0
2025-11-20 11:25:11,alice,user,192.168.1.11,SUCCESS,ok,11,3,0,low,-0.19407593469510948,0
2025-11-24 20:09:11,alice,user,10.0.0.5,SUCCESS,ok,20,0,0,low,-0.1903998336914906,0
2025-11-19 12:55:11,charlie,user,192.168.1.12,SUCCESS,ok,12,2,0,low,-0.19656099588041198,0
2025-11-19 03:11:11,admin,admin,198.51.100.3,SUCCESS,ok,3,2,20,low,-0.06266808329360196,0
2025-11-21 07:37:11,charlie,user,8.8.8.8,SUCCESS,ok,7,4,0,low,-0.10654305800138675,0
2025-11-22 09:19:11,alice,user,192.168.1.11,SUCCESS,ok,9,5,0,low,-0.18227415590770224,0
2025-11-23 20:26:11,admin,admin,192.168.1.11,SUCCESS,ok,20,6,20,low,-0.150974535343963,0
2025-11-24 15:56:11,admin,admin,8.8.8.8,FAIL,bad_password,15,0,30,low,-0.0203469391983091,0
2025-11-23 01:12:11,bob,user,192.168.1.12,SUCCESS,ok,1,6,25,low,-0.18110962984545836,0
2025-11-20 07:47:11,admin,admin,192.168.1.11,SUCCESS,ok,7,3,20,low,-0.13441809268261362,0
2025-11-21 12:00:11,admin,admin,192.168.1.12,SUCCESS,ok,12,4,20,low,-0.1409960276123522,0
2025-11-17 07:52:11,bob,user,51.89.23.14,SUCCESS,ok,7,0,0,low,-0.10654305800138675,0
2025-11-17 05:33:11,bob,user,192.168.1.11,SUCCESS,ok,5,0,0,low,-0.19728484892242687,0
2025-11-22 09:22:11,charlie,user,10.0.0.6,SUCCESS,ok,9,5,0,low,-0.18227415590770224,0
2025-11-24 19:42:11,bob,user,10.0.0.6,SUCCESS,ok,19,0,0,low,-0.17298091179169078,0
2025-11-18 06:53:11,charlie,user,10.0.0.5,SUCCESS,ok,6,1,0,low,-0.19886593041608974,0
2025-11-17 01:17:11,charlie,user,8.8.8.8,SUCCESS,ok,1,0,0,low,-0.06937348210764127,0
2025-11-18 16:27:11,admin,admin,10.0.0.5,FAIL,bad_password,16,1,20,low,-0.06042493824173334,0
2025-11-21 17:40:11,alice,user,192.168.1.12,SUCCESS,ok,17,4,0,low,-0.17359379399333147,0
2025-11-22 15:51:11,admin,admin,51.89.23.14,SUCCESS,ok,15,5,20,low,-0.05495230727325995,0
2025-11-19 15:45:11,alice,user,10.0.0.5,SUCCESS,ok,15,2,0,low,-0.18470423452041673,0
2025-11-18 07:47:11,alice,user,192.168.1.12,SUCCESS,ok,7,1,0,low,-0.1968515695316872,0
2025-11-23 22:49:11,admin,admin,10.0.0.6,SUCCESS,ok,22,6,45,medium,-0.10452001337216565,0
2025-11-23 16:30:11,admin,admin,192.168.1.11,FAIL,bad_password,16,6,20,low,-0.06042493824173334,0
2025-11-17 16:47:11,charlie,user,8.8.8.8,SUCCESS,ok,16,0,0,low,-0.0961221477231492,0
2025-11-22 03:58:11,admin,admin,192.168.1.11,SUCCESS,ok,3,5,20,low,-0.14449165139524578,0
2025-11-17 04:46:11,bob,user,192.168.1.11,SUCCESS,ok,4,0,0,low,-0.19062178946263747,0
2025-11-24 12:05:11,charlie,user,10.0.0.5,SUCCESS,ok,12,0,0,low,-0.19656099588041198,0
2025-11-23 14:57:11,admin,admin,10.0.0.5,SUCCESS,ok,14,6,20,low,-0.14121980788034416,0
2025-11-17 04:06:11,bob,user,10.0.0.6,SUCCESS,ok,4,0,0,low,-0.19062178946263747,0
2025-11-24 05:19:11,bob,user,192.168.1.11,SUCCESS,ok,5,0,0,low,-0.19728484892242687,0
2025-11-17 16:45:11,alice,user,10.0.0.5,SUCCESS,ok,16,0,0,low,-0.18145127272917383,0
2025-11-20 04:52:11,charlie,user,198.51.100.3,SUCCESS,ok,4,3,0,low,-0.0867174802793309,0
2025-11-17 13:08:11,charlie,user,10.0.0.5,FAIL,bad_password,13,0,0,low,-0.04555787097654029,0
2025-11-22 05:27:11,alice,user,10.0.0.5,SUCCESS,ok,5,5,0,low,-0.19728484892242687,0
